county,url,link_text
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=10582,Code of Ordinances
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=COORCOCOGE,"CODE OF ORDINANCES COLUMBIA COUNTY, GEORGIA"
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=SUHITA,SUPPLEMENT HISTORY TABLE
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=PTILOCOAMLOACORPETHORPELOELOFLOLARELA,"PART I - LOCAL CONSTITUTIONAL AMENDMENTS, LOCAL ACTS, ORDINANCES PERTAINING THERETO AND ORDINANCES PERTAINING TO LOCAL ELECTED OFFICIALS (""LOCAL LAWS"" OR ""RELATED LAWS"")"
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=LOCAL_LAWS_COMPARATIVE_TABLEGELA,LOCAL LAWS COMPARATIVE TABLE - GEORGIA LAWS
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=LOCAL_LAWS_COMPARATIVE_TABLEOR,LOCAL LAWS COMPARATIVE TABLE - ORDINANCES
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=PTIICOOR_CH1COIN,Chapter 1 - CONSTRUCTION AND INTERPRETATION
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=PTIICOOR_CH2AD,Chapter 2 - ADMINISTRATION
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=PTIICOOR_CH6ALBE,Chapter 6 - ALCOHOLIC BEVERAGES
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=PTIICOOR_CH14AN,Chapter 14 - ANIMALS
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=PTIICOOR_CH18BUBUCO,Chapter 18 - BUILDINGS AND BUILDING CONSTRUCTION
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=PTIICOOR_CH22BUBURE,Chapter 22 - BUSINESSES AND BUSINESS REGULATIONS
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=PTIICOOR_CH26CACO,Chapter 26 - CABLE COMMUNICATIONS
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=PTIICOOR_CH30CIEM,Chapter 30 - CIVIL EMERGENCIES
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=PTIICOOR_CH34EN,Chapter 34 - ENVIRONMENT
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=PTIICOOR_CH38FIPRPR,Chapter 38 - FIRE PREVENTION AND PROTECTION
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=PTIICOOR_CH42FL,Chapter 42 - FLOODS
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=PTIICOOR_CH46HESA,Chapter 46 - HEALTH AND SANITATION
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=PTIICOOR_CH50LI,Chapter 50 - LIBRARIES
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=PTIICOOR_CH54MOHOTR,Chapter 54 - MOBILE HOMES AND TRAILERS
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=PTIICOOR_CH58OFMIPR,Chapter 58 - OFFENSES AND MISCELLANEOUS PROVISIONS
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=PTIICOOR_CH62PARE,Chapter 62 - PARKS AND RECREATION
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=PTIICOOR_CH66RO,Chapter 66 - ROADS
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=PTIICOOR_CH68SIPR,Chapter 68 - SISTER CITY PROGRAM
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=PTIICOOR_CH70SOWA,Chapter 70 - SOLID WASTE
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=PTIICOOR_CH74SU,Chapter 74 - SUBDIVISIONS
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=PTIICOOR_CH78TA,Chapter 78 - TAXATION
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=PTIICOOR_CH82TRVE,Chapter 82 - TRAFFIC AND VEHICLES
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=PTIICOOR_CH86WASE,Chapter 86 - WATER AND SEWERS
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=PTIICOOR_CH90ZO,Chapter 90 - ZONING
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=CD_COMPARATIVE_TABLE1979CO,CODE COMPARATIVE TABLE - 1979 CODE
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=CD_COMPARATIVE_TABLEOR,CODE COMPARATIVE TABLE - ORDINANCES
Columbia County,https://library.municode.com/ga/columbia_county/codes/code_of_ordinances?nodeId=STLARETA,STATE LAW REFERENCE TABLE
